,deposit_type,lead_time,adr,total_of_special_requests,previous_cancellations,market_segment,agent,customer_type
8440,0,98,120.25,0,0,2,240.0,0
8441,0,131,91.5,0,0,2,240.0,0
8442,0,63,76.0,0,0,3,96.0,2
8443,0,63,76.0,0,0,3,96.0,2
8444,0,63,76.0,0,0,3,96.0,2
8445,0,63,76.0,0,0,3,96.0,2
8446,0,229,105.2,0,0,2,240.0,0
8447,0,263,71.04,2,0,2,240.0,0
8448,0,127,116.1,0,0,3,0.0,2
8449,0,161,102.33,0,0,2,240.0,0
8450,0,136,89.0,0,0,2,240.0,0
8451,0,94,119.0,1,0,2,242.0,0
8452,0,342,36.0,0,0,5,201.0,0
8453,0,69,139.0,0,0,2,240.0,0
8454,0,14,145.0,0,0,2,240.0,0
8455,0,55,154.0,0,0,2,240.0,0
8456,3,231,57.6,0,0,3,96.0,0
8457,3,231,57.6,0,0,3,96.0,0
8458,3,231,57.6,0,0,3,96.0,0
8459,0,20,126.9,1,0,0,250.0,0
8460,3,231,57.6,0,0,3,96.0,0
8461,3,231,57.6,0,0,3,96.0,0
8462,3,231,57.6,0,0,3,96.0,0
8463,0,58,112.33,0,0,2,240.0,0
8464,3,231,57.6,0,0,3,96.0,0
8465,3,231,57.6,0,0,3,96.0,0
8466,3,231,57.6,0,0,3,96.0,0
8467,3,231,57.6,0,0,3,96.0,0
8468,3,231,57.6,0,0,3,96.0,0
8469,3,231,57.6,0,0,3,96.0,0
8470,3,231,57.6,0,0,3,96.0,0
8471,3,231,57.6,0,0,3,96.0,0
8472,0,132,67.5,0,0,2,240.0,0
8473,0,48,107.0,0,0,2,240.0,0
8474,0,35,100.2,2,0,2,240.0,0
8475,0,24,101.0,1,0,2,240.0,0
8476,0,174,76.5,0,0,2,240.0,0
8477,0,101,116.5,0,0,2,240.0,0
8478,0,184,90.0,0,0,3,171.0,0
8479,0,71,92.89,0,0,2,240.0,0
8480,0,71,92.89,0,0,2,240.0,0
8481,0,269,64.64,2,0,2,240.0,0
8482,0,65,99.0,1,0,2,240.0,0
8483,0,24,169.0,3,0,2,240.0,0
8484,0,65,99.0,1,0,2,240.0,0
8485,3,157,52.0,0,0,3,96.0,0
8486,3,157,52.0,0,0,3,96.0,0
8487,3,157,52.0,0,0,3,96.0,0
8488,3,157,52.0,0,0,3,96.0,0
8489,0,207,83.0,0,0,2,240.0,0
8490,3,157,52.0,0,0,3,96.0,0
8491,3,157,52.0,0,0,3,96.0,0
8492,3,157,52.0,0,0,3,96.0,0
8493,3,157,52.0,0,0,3,96.0,0
8494,3,157,52.0,0,0,3,96.0,0
8495,3,157,52.0,0,0,3,96.0,0
8496,3,157,52.0,0,0,3,96.0,0
8497,3,157,52.0,0,0,3,96.0,0
8498,3,157,52.0,0,0,3,96.0,0
8499,3,157,52.0,0,0,3,96.0,0
8500,3,157,52.0,0,0,3,96.0,0
8501,3,157,52.0,0,0,3,96.0,0
8502,0,48,99.0,0,0,2,240.0,0
8503,0,68,89.0,0,0,2,242.0,0
8504,0,319,81.0,0,0,2,242.0,0
8505,0,403,52.2,1,0,2,242.0,0
8506,0,403,52.2,0,0,2,242.0,0
8507,0,19,129.0,1,0,2,240.0,0
8508,0,243,49.0,0,0,2,240.0,0
8509,0,158,46.0,1,0,3,96.0,0
8510,0,166,46.0,0,0,3,96.0,0
8511,0,14,167.0,0,0,2,240.0,0
8512,0,258,52.6,1,0,2,240.0,0
8513,0,103,169.0,0,0,2,240.0,0
8514,0,67,139.0,2,0,2,240.0,0
8515,0,142,53.13,0,0,2,241.0,0
8516,0,186,139.3,0,0,3,156.0,0
8517,0,141,79.0,0,0,2,240.0,0
8518,0,160,69.0,0,0,2,240.0,0
8519,0,86,109.0,1,0,2,240.0,0
8520,0,113,109.0,0,0,2,240.0,0
8521,0,181,79.0,1,0,2,240.0,0
8522,0,235,98.0,0,0,2,240.0,0
8523,0,182,79.8,0,0,3,26.0,0
8524,0,55,89.0,2,0,2,240.0,0
8525,0,55,89.0,2,0,2,240.0,0
8526,0,341,37.4,1,0,3,40.0,2
8527,0,65,79.0,0,0,2,240.0,0
8528,0,65,79.0,0,0,2,240.0,0
8529,0,169,81.0,0,0,2,240.0,0
8530,0,149,69.0,0,0,2,240.0,0
8531,0,65,70.0,0,0,2,240.0,0
8532,0,65,70.0,0,0,2,240.0,0
8533,0,64,79.0,0,0,2,240.0,0
8534,0,13,160.0,0,0,2,240.0,0
8535,0,157,101.0,1,0,2,240.0,0
8536,0,29,174.0,0,0,2,240.0,0
8537,0,180,79.0,0,0,2,240.0,0
8538,0,59,89.0,1,0,2,240.0,0
8539,0,7,50.0,0,0,5,0.0,2
8540,0,7,50.0,0,0,5,0.0,2
8541,0,7,50.0,0,0,5,0.0,2
8542,0,198,65.37,0,0,3,171.0,0
8543,0,198,107.6,0,0,2,240.0,0
8544,0,198,62.56,0,0,2,240.0,0
8545,0,261,85.0,0,0,5,251.0,2
8546,0,383,48.0,0,0,5,315.0,2
8547,0,383,54.0,0,0,5,315.0,2
8548,0,59,79.0,1,0,2,240.0,0
8549,0,383,50.0,0,0,5,315.0,2
8550,0,383,48.0,0,0,5,315.0,2
8551,0,383,48.0,0,0,5,315.0,2
8552,0,383,54.0,0,0,5,315.0,2
8553,0,59,79.0,1,0,2,240.0,0
8554,0,383,48.0,0,0,5,315.0,2
8555,0,383,66.0,0,0,5,315.0,2
8556,0,383,42.0,0,0,5,315.0,2
8557,0,383,52.0,0,0,5,315.0,2
8558,0,383,48.0,0,0,5,315.0,2
8559,0,383,48.0,0,0,5,315.0,2
8560,0,383,48.0,0,0,5,315.0,2
8561,0,383,54.0,0,0,5,315.0,2
8562,0,383,42.0,0,0,5,315.0,2
8563,0,383,48.0,0,0,5,315.0,2
8564,0,59,79.0,1,0,2,240.0,0
8565,0,383,48.0,0,0,5,315.0,2
8566,0,383,50.0,0,0,5,315.0,2
8567,0,383,44.0,0,0,5,315.0,2
8568,0,383,54.0,0,0,5,315.0,2
8569,0,383,48.0,0,0,5,315.0,2
8570,0,383,48.0,0,0,5,315.0,2
8571,0,383,48.0,0,0,5,315.0,2
8572,0,383,48.0,0,0,5,315.0,2
8573,0,383,48.0,0,0,5,315.0,2
8574,0,383,48.0,0,0,5,315.0,2
8575,0,383,48.0,0,0,5,315.0,2
8576,0,383,48.0,0,0,5,315.0,2
8577,0,383,48.0,0,0,5,315.0,2
8578,0,383,54.0,0,0,5,315.0,2
8579,0,383,48.0,0,0,5,315.0,2
8580,0,383,48.0,0,0,5,315.0,2
8581,0,383,48.0,0,0,5,315.0,2
8582,0,383,48.0,0,0,5,315.0,2
8583,0,383,48.0,0,0,5,315.0,2
8584,0,383,48.0,0,0,5,315.0,2
8585,0,383,48.0,0,0,5,315.0,2
8586,0,383,48.0,0,0,5,315.0,2
8587,0,383,48.0,0,0,5,315.0,2
8588,0,67,139.0,0,0,2,240.0,0
8589,0,383,48.0,0,0,5,315.0,2
8590,0,383,48.0,0,0,5,315.0,2
8591,0,383,48.0,0,0,5,315.0,2
8592,0,383,48.0,0,0,5,315.0,2
8593,0,383,48.0,0,0,5,315.0,2
8594,0,383,48.0,0,0,5,315.0,2
8595,0,383,48.0,0,0,5,315.0,2
8596,0,383,48.0,0,0,5,315.0,2
8597,0,383,48.0,0,0,5,315.0,2
8598,0,383,48.0,0,0,5,315.0,2
8599,0,383,48.0,0,0,5,315.0,2
8600,0,383,48.0,0,0,5,315.0,2
8601,0,94,161.86,0,0,2,240.0,0
8602,0,239,88.61,0,0,0,250.0,0
8603,1,384,48.0,0,0,5,315.0,2
8604,0,144,0.0,0,0,4,0.0,0
8605,0,14,80.4,0,0,0,0.0,0
8606,0,60,79.0,0,0,2,240.0,0
8607,0,40,169.0,0,0,2,240.0,0
8608,0,183,52.27,0,0,2,5.0,0
8609,0,94,55.0,0,0,5,0.0,2
8610,0,181,127.14,0,0,2,240.0,0
8611,0,359,67.78,1,0,5,0.0,2
8612,0,40,163.75,0,0,2,240.0,0
8613,1,385,48.0,0,0,5,315.0,2
8614,0,151,54.5,0,0,2,240.0,0
8615,0,151,63.5,0,0,2,240.0,0
8616,0,151,63.5,0,0,2,240.0,0
8617,3,393,72.0,0,0,5,68.0,0
8618,3,393,72.0,0,0,5,68.0,0
8619,3,393,72.0,0,0,5,68.0,0
8620,3,393,72.0,0,0,5,68.0,0
8621,3,393,72.0,0,0,5,68.0,0
8622,3,393,72.0,0,0,5,68.0,0
8623,3,393,72.0,0,0,5,68.0,0
8624,3,393,72.0,0,0,5,68.0,0
8625,3,393,72.0,0,0,5,68.0,0
8626,3,393,72.0,0,0,5,68.0,0
8627,3,393,72.0,0,0,5,68.0,0
8628,3,393,72.0,0,0,5,68.0,0
8629,3,393,72.0,0,0,5,68.0,0
8630,3,393,72.0,0,0,5,68.0,0
8631,3,393,72.0,0,0,5,68.0,0
8632,3,393,72.0,0,0,5,68.0,0
8633,3,393,72.0,0,0,5,68.0,0
8634,3,393,72.0,0,0,5,68.0,0
8635,3,393,72.0,0,0,5,68.0,0
8636,0,19,55.0,0,0,5,0.0,2
8637,3,393,72.0,0,0,5,68.0,0
8638,3,393,72.0,0,0,5,68.0,0
8639,0,56,79.0,0,0,2,240.0,0
8640,3,393,72.0,0,0,5,68.0,0
8641,3,393,72.0,0,0,5,68.0,0
8642,3,393,72.0,0,0,5,68.0,0
8643,3,393,72.0,0,0,5,68.0,0
8644,3,393,72.0,0,0,5,68.0,0
8645,3,393,72.0,0,0,5,68.0,0
8646,3,393,72.0,0,0,5,68.0,0
8647,0,151,54.5,0,0,2,240.0,0
8648,0,151,63.5,0,0,2,240.0,2
8649,0,134,63.5,0,0,2,240.0,2
8650,0,48,139.0,2,0,2,240.0,0
8651,0,315,64.8,0,0,5,273.0,2
8652,0,360,72.0,1,0,5,0.0,2
8653,0,360,88.4,0,0,5,0.0,2
8654,0,360,91.8,0,0,5,0.0,2
8655,0,368,61.2,0,0,3,143.0,1
8656,0,2,100.0,1,0,0,0.0,0
8657,0,131,55.0,0,0,5,0.0,2
8658,0,131,55.0,0,0,5,0.0,2
8659,0,131,55.0,0,0,5,0.0,2
8660,0,16,55.0,0,0,5,0.0,2
8661,0,131,55.0,0,0,5,0.0,2
8662,0,131,55.0,0,0,5,0.0,2
8663,0,16,55.0,0,0,5,0.0,2
8664,0,131,55.0,0,0,5,0.0,2
8665,0,16,55.0,0,0,5,0.0,2
8666,0,16,55.0,0,0,5,0.0,2
8667,0,131,55.0,0,0,5,0.0,2
8668,0,131,55.0,0,0,5,0.0,2
8669,0,10,55.0,0,0,5,0.0,2
8670,0,16,55.0,0,0,5,0.0,2
8671,0,131,55.0,0,0,5,0.0,2
8672,0,131,55.0,0,0,5,0.0,2
8673,0,16,55.0,0,0,5,0.0,2
8674,0,131,48.0,0,0,5,0.0,2
8675,0,131,55.0,0,0,5,0.0,2
8676,0,131,55.0,0,0,5,0.0,2
8677,0,131,55.0,0,0,5,0.0,2
8678,0,131,48.0,0,0,5,0.0,2
8679,0,131,48.0,0,0,5,0.0,2
8680,0,131,55.0,0,0,5,0.0,2
8681,0,131,55.0,0,0,5,0.0,2
8682,0,96,55.0,0,0,5,0.0,2
8683,0,131,55.0,0,0,5,0.0,2
8684,0,131,55.0,0,0,5,0.0,2
8685,0,96,55.0,0,0,5,0.0,2
8686,0,30,55.0,0,0,5,0.0,2
8687,0,131,48.0,0,0,5,0.0,2
8688,0,131,55.0,0,0,5,0.0,2
8689,0,92,106.5,0,0,2,240.0,0
8690,0,131,55.0,0,0,5,0.0,2
8691,0,184,126.4,0,0,2,240.0,0
8692,0,131,55.0,0,0,5,0.0,2
8693,0,337,66.28,0,0,5,273.0,2
8694,0,337,67.99,2,0,5,273.0,2
8695,0,337,42.81,0,0,5,273.0,2
8696,0,337,66.28,0,0,5,273.0,2
8697,0,337,66.28,0,0,5,273.0,2
8698,0,337,42.81,0,0,5,273.0,2
8699,0,337,44.81,0,0,5,273.0,2
8700,0,337,67.99,0,0,5,273.0,2
8701,0,337,67.99,0,0,5,273.0,2
8702,0,337,66.28,0,0,5,273.0,2
8703,0,337,66.28,0,0,5,273.0,2
8704,0,337,67.99,0,0,5,273.0,2
8705,0,337,67.99,0,0,5,273.0,2
8706,0,337,67.99,0,0,5,273.0,2
8707,0,337,67.99,0,0,5,273.0,2
8708,0,337,72.45,0,0,5,273.0,2
8709,0,316,72.45,0,0,5,273.0,2
8710,0,236,63.45,0,0,5,273.0,2
8711,0,10,41.4,0,0,1,0.0,2
8712,0,10,41.4,0,0,1,0.0,2
8713,0,12,60.0,0,0,2,240.0,0
8714,0,362,68.0,0,0,5,0.0,2
8715,0,18,57.5,0,0,0,0.0,0
8716,0,1,51.0,0,0,0,0.0,0
8717,0,12,57.6,0,0,0,0.0,0
8718,0,5,57.6,0,0,0,0.0,0
8719,0,6,95.0,2,0,2,240.0,0
8720,0,18,80.4,0,0,0,0.0,0
8721,0,18,81.0,0,0,5,0.0,2
8722,0,363,66.0,0,0,5,0.0,2
8723,1,339,80.81,0,0,5,273.0,2
8724,1,339,44.36,0,0,5,273.0,2
8725,0,363,66.0,0,0,5,0.0,2
8726,1,339,46.36,0,0,5,273.0,2
8727,1,339,80.81,0,0,5,273.0,2
8728,0,364,60.0,0,0,5,0.0,2
8729,0,364,66.0,0,0,5,0.0,2
8730,0,364,46.0,0,0,5,0.0,2
8731,0,364,46.0,0,0,5,0.0,2
8732,0,364,66.0,0,0,5,0.0,2
8733,0,364,66.0,0,0,5,0.0,2
8734,0,364,66.0,0,0,5,0.0,2
8735,0,2,39.0,0,0,1,0.0,0
8736,0,364,66.0,0,0,5,0.0,2
8737,0,364,66.0,0,0,5,0.0,2
8738,0,364,60.0,0,0,5,0.0,2
8739,0,364,60.0,0,0,5,0.0,2
8740,0,364,66.0,0,0,5,0.0,2
8741,0,364,60.0,0,0,5,0.0,2
8742,0,364,66.0,0,0,5,0.0,2
8743,0,364,66.0,0,0,5,0.0,2
8744,0,364,60.0,0,0,5,0.0,2
8745,0,257,76.0,0,0,2,240.0,0
8746,0,364,66.0,0,0,5,0.0,2
8747,0,364,66.0,0,0,5,0.0,2
8748,0,364,60.0,0,0,5,0.0,2
8749,0,364,72.0,0,0,5,0.0,2
8750,0,364,60.0,0,0,5,0.0,2
8751,0,364,60.0,0,0,5,0.0,2
8752,0,364,66.0,0,0,5,0.0,2
8753,0,364,66.0,0,0,5,0.0,2
8754,0,364,137.0,1,0,5,0.0,2
8755,0,364,68.0,0,0,5,0.0,2
8756,0,364,66.0,0,0,5,0.0,2
8757,0,364,72.0,0,0,5,0.0,2
8758,0,364,66.0,1,0,5,0.0,2
8759,0,364,60.0,0,0,5,0.0,2
8760,0,364,66.0,0,0,5,0.0,2
8761,0,364,74.0,0,0,5,0.0,2
8762,0,364,101.0,0,0,5,223.0,2
8763,0,364,60.0,0,0,5,0.0,2
8764,0,364,72.0,0,0,5,0.0,2
8765,0,364,66.0,0,0,5,0.0,2
8766,0,364,86.0,0,0,5,0.0,2
8767,0,364,66.0,0,0,5,0.0,2
8768,0,364,66.0,0,0,5,0.0,2
8769,0,364,60.0,0,0,5,0.0,2
8770,0,364,68.0,0,0,5,0.0,2
8771,0,364,86.0,0,0,5,0.0,2
8772,0,364,66.0,0,0,5,0.0,2
8773,0,364,66.0,0,0,5,0.0,2
8774,0,364,72.0,0,0,5,0.0,2
8775,0,364,66.0,0,0,5,0.0,2
8776,0,364,72.0,0,0,5,0.0,2
8777,0,364,72.0,0,0,5,0.0,2
8778,0,364,66.0,0,0,5,0.0,2
8779,0,0,50.0,0,0,1,0.0,0
8780,0,149,246.02,1,0,2,241.0,0
8781,0,365,66.0,0,0,5,0.0,2
8782,0,365,66.0,0,0,5,0.0,2
8783,0,365,72.0,0,0,5,0.0,2
8784,0,365,66.0,0,0,5,0.0,2
8785,0,342,71.56,0,0,5,273.0,2
8786,0,342,71.56,0,0,5,273.0,2
8787,0,342,80.81,0,0,5,273.0,2
8788,0,342,80.81,0,0,5,273.0,2
8789,0,342,80.81,0,0,5,273.0,2
8790,0,249,60.36,0,0,5,273.0,2
8791,0,342,80.81,0,0,5,273.0,2
8792,0,342,78.81,0,0,5,273.0,2
8793,0,342,80.81,0,0,5,273.0,2
8794,0,342,71.56,0,0,5,273.0,2
8795,0,342,44.36,0,0,5,273.0,2
8796,0,342,71.36,0,0,5,273.0,2
8797,0,342,80.81,0,0,5,273.0,2
8798,0,342,71.56,0,0,5,273.0,2
8799,0,342,46.36,0,0,5,273.0,2
8800,0,435,63.4,0,0,3,2.0,1
8801,0,342,80.81,0,0,5,273.0,2
8802,0,18,178.0,0,0,2,240.0,0
8803,0,12,0.0,0,0,4,0.0,0
8804,0,115,41.85,0,0,5,273.0,2
8805,0,24,141.0,1,0,0,250.0,0
8806,0,24,135.0,1,0,0,250.0,0
8807,0,198,124.14,0,0,2,240.0,2
8808,0,198,68.0,0,0,2,240.0,2
8809,0,198,68.0,0,0,2,240.0,2
8810,0,198,68.0,0,0,2,240.0,2
8811,0,198,124.14,0,0,2,240.0,2
8812,0,198,124.14,0,0,2,240.0,2
8813,0,198,124.14,0,0,2,240.0,2
8814,0,198,124.14,0,0,2,240.0,2
8815,0,27,140.71,0,0,2,240.0,0
8816,0,198,68.0,0,0,2,240.0,2
8817,0,198,68.0,0,0,2,240.0,2
8818,0,198,60.83,0,0,2,240.0,2
8819,0,27,145.71,0,0,2,240.0,0
8820,0,198,68.0,0,0,2,240.0,2
8821,0,198,68.0,0,0,2,240.0,2
8822,0,198,68.0,0,0,2,240.0,2
8823,0,198,60.83,0,0,2,240.0,2
8824,0,198,124.14,0,0,2,240.0,2
8825,0,375,59.5,0,0,3,143.0,1
8826,0,27,57.0,0,0,2,184.0,0
8827,3,181,37.0,0,0,5,11.0,0
8828,3,181,37.0,0,0,5,11.0,0
8829,3,181,37.0,0,0,5,11.0,0
8830,3,181,37.0,0,0,5,11.0,0
8831,3,181,37.0,0,0,5,11.0,0
8832,3,181,37.0,0,0,5,11.0,0
8833,3,181,37.0,0,0,5,11.0,0
8834,3,181,37.0,0,0,5,11.0,0
8835,3,181,37.0,0,0,5,11.0,0
8836,3,181,37.0,0,0,5,11.0,0
8837,3,181,37.0,0,0,5,11.0,0
8838,3,181,37.0,0,0,5,11.0,0
8839,3,181,37.0,0,0,5,11.0,0
8840,3,181,37.0,0,0,5,11.0,0
8841,3,181,37.0,0,0,5,11.0,0
8842,3,181,37.0,0,0,5,11.0,0
8843,0,23,81.0,0,0,5,0.0,2
8844,0,23,81.0,0,0,5,0.0,2
8845,0,14,60.0,1,0,2,240.0,0
8846,0,19,60.0,1,0,2,240.0,0
8847,0,30,65.0,1,0,2,240.0,0
8848,0,47,75.0,1,0,2,240.0,0
8849,0,31,60.0,2,0,2,240.0,0
8850,0,47,193.0,0,0,2,240.0,0
8851,0,247,120.0,0,0,2,242.0,0
8852,0,247,141.7,1,0,2,242.0,0
8853,0,244,120.0,1,0,2,240.0,0
8854,0,247,120.0,2,0,2,242.0,0
8855,0,142,93.15,0,0,0,0.0,0
8856,0,243,141.7,1,0,2,242.0,0
8857,0,382,49.0,0,0,5,0.0,2
8858,0,67,68.0,2,0,2,240.0,0
8859,0,68,49.0,1,0,2,240.0,0
8860,0,161,68.0,0,0,2,240.0,0
8861,0,161,68.0,0,0,2,240.0,0
8862,0,161,49.0,0,0,2,240.0,0
8863,0,17,60.0,1,0,2,240.0,0
8864,0,22,60.0,2,0,2,240.0,0
8865,0,154,49.25,0,0,2,240.0,0
8866,0,58,58.0,1,0,2,240.0,0
8867,0,62,98.0,1,0,2,240.0,0
8868,0,30,57.25,0,0,2,240.0,0
8869,0,95,58.0,1,0,2,240.0,0
8870,0,224,62.29,0,0,2,240.0,2
8871,0,180,57.0,0,0,2,240.0,0
8872,0,224,62.29,0,0,2,240.0,0
8873,0,224,62.29,0,0,2,240.0,2
8874,0,224,62.29,0,0,2,240.0,0
8875,0,109,58.0,0,0,2,240.0,0
8876,0,0,150.0,0,0,2,240.0,0
8877,0,47,52.0,0,0,5,368.0,2
8878,0,71,44.66,1,0,2,241.0,0
8879,0,71,44.66,1,0,2,241.0,0
8880,0,71,44.66,1,0,2,241.0,0
8881,0,71,44.66,1,0,2,241.0,0
8882,0,18,72.0,3,0,2,240.0,0
8883,0,71,44.66,1,0,2,241.0,0
8884,0,41,63.67,1,0,2,240.0,0
8885,0,22,60.0,1,0,2,240.0,0
8886,0,14,75.0,0,0,0,250.0,0
8887,0,18,130.0,0,0,2,240.0,0
8888,0,386,50.4,2,0,0,0.0,0
8889,0,91,75.5,0,0,2,240.0,0
8890,0,132,93.0,0,0,2,240.0,0
8891,0,116,58.0,0,0,2,240.0,0
8892,0,132,103.0,0,0,2,240.0,0
8893,0,63,74.0,2,0,2,240.0,0
8894,0,111,123.0,0,0,2,240.0,0
8895,0,386,50.4,2,0,0,0.0,0
8896,0,2,52.8,0,0,2,5.0,2
8897,0,127,68.0,1,0,2,240.0,0
8898,0,127,68.0,1,0,2,240.0,0
8899,0,15,85.0,1,0,2,240.0,0
8900,0,23,130.0,1,0,2,240.0,0
8901,0,23,60.0,1,0,2,240.0,0
8902,0,211,67.8,0,0,2,240.0,0
8903,0,123,58.0,2,0,2,240.0,0
8904,0,385,55.0,0,0,5,0.0,2
8905,0,385,55.0,0,0,5,0.0,2
8906,0,385,49.0,0,0,5,0.0,2
8907,0,385,79.0,0,0,5,0.0,2
8908,0,127,130.0,0,0,2,240.0,0
8909,0,20,60.0,0,0,2,240.0,0
8910,0,385,51.0,0,0,5,0.0,2
8911,0,385,57.0,1,0,5,0.0,2
8912,0,145,45.14,0,0,2,240.0,0
8913,0,123,58.0,1,0,2,240.0,0
8914,0,99,68.0,0,0,2,240.0,0
8915,0,386,49.0,0,0,5,0.0,2
8916,0,113,58.0,0,0,2,240.0,0
8917,0,386,49.0,0,0,5,0.0,2
8918,0,386,49.0,0,0,5,0.0,2
8919,0,386,49.0,0,0,5,0.0,2
8920,0,34,49.0,0,0,5,0.0,2
8921,0,386,49.0,0,0,5,0.0,2
8922,0,386,49.0,0,0,5,0.0,2
8923,0,386,49.0,0,0,5,0.0,2
8924,0,386,49.0,0,0,5,0.0,2
8925,0,386,49.0,0,0,5,0.0,2
8926,0,386,49.0,0,0,5,0.0,2
8927,0,386,49.0,0,0,5,0.0,2
8928,0,386,49.0,0,0,5,0.0,2
8929,0,386,49.0,0,0,5,0.0,2
8930,0,386,49.0,0,0,5,0.0,2
8931,0,386,49.0,0,0,5,0.0,2
8932,0,3,8.0,0,0,5,0.0,2
8933,0,101,89.0,0,0,5,0.0,2
8934,0,130,118.0,0,0,2,240.0,0
8935,0,111,110.0,1,0,2,240.0,0
8936,0,70,59.0,0,0,3,251.0,0
8937,0,24,60.0,1,0,1,0.0,2
8938,0,130,123.0,0,0,2,240.0,0
8939,0,131,171.0,0,0,2,240.0,0
8940,0,8,129.0,0,0,0,250.0,0
8941,0,135,68.0,0,0,2,240.0,0
8942,0,124,92.4,2,0,2,241.0,0
8943,0,110,77.0,0,0,2,241.0,0
8944,0,135,68.0,0,0,2,240.0,0
8945,0,24,75.0,2,0,2,240.0,0
8946,0,179,75.33,3,0,2,240.0,0
8947,0,27,115.0,1,0,2,240.0,0
8948,0,130,123.0,0,0,2,240.0,0
8949,0,173,65.33,0,0,2,240.0,0
8950,0,78,48.88,0,0,3,171.0,0
8951,0,164,63.5,3,0,2,240.0,0
8952,0,4,8.0,0,0,5,0.0,2
8953,0,73,166.0,1,0,2,240.0,0
8954,0,4,8.0,0,0,5,0.0,2
8955,0,319,78.31,0,0,2,241.0,0
8956,0,314,82.8,0,0,3,177.0,0
8957,0,100,0.0,0,0,4,0.0,0
8958,0,124,75.0,0,0,5,0.0,2
8959,0,138,68.0,0,0,2,240.0,0
8960,0,141,78.0,0,0,2,240.0,0
8961,0,178,70.75,0,0,2,240.0,0
8962,0,178,70.75,0,0,2,240.0,0
8963,0,178,115.75,0,0,2,240.0,0
8964,0,178,110.75,0,0,2,240.0,0
8965,0,66,115.0,0,0,5,0.0,2
8966,0,138,68.0,0,0,2,240.0,0
8967,0,135,68.0,0,0,2,240.0,0
8968,0,135,68.0,0,0,2,240.0,0
8969,0,135,118.0,0,0,2,240.0,0
8970,0,17,140.0,0,0,2,240.0,0
8971,0,17,85.0,0,0,2,240.0,0
8972,0,82,75.0,0,0,5,0.0,2
8973,0,135,68.0,0,0,2,240.0,0
8974,0,135,118.0,0,0,2,240.0,0
8975,0,141,78.0,0,0,2,240.0,0
8976,0,178,70.75,0,0,2,240.0,0
8977,0,17,85.0,0,0,2,240.0,0
8978,0,135,68.0,0,0,2,240.0,0
8979,0,135,118.0,0,0,2,240.0,0
8980,0,141,78.0,0,0,2,240.0,0
8981,0,124,75.0,0,0,5,0.0,2
8982,0,178,70.75,0,0,2,240.0,0
8983,0,178,70.75,0,0,2,240.0,0
8984,0,178,70.75,0,0,2,240.0,0
8985,0,178,110.75,0,0,2,240.0,0
8986,0,5,8.0,0,0,5,0.0,2
8987,0,17,95.0,0,0,2,240.0,0
8988,0,124,115.0,0,0,5,0.0,2
8989,0,135,68.0,0,0,2,240.0,0
8990,0,138,68.0,0,0,2,240.0,0
8991,0,138,68.0,0,0,2,240.0,0
8992,0,178,115.75,0,0,2,240.0,0
8993,0,178,110.75,0,0,2,240.0,0
8994,0,178,70.75,0,0,2,240.0,0
8995,0,178,70.75,0,0,2,240.0,0
8996,0,124,90.0,0,0,5,0.0,2
8997,0,124,75.0,0,0,5,0.0,2
8998,0,135,118.0,0,0,2,240.0,0
8999,0,141,78.0,0,0,2,240.0,0
9000,0,178,70.75,0,0,2,240.0,0
9001,0,124,65.0,0,0,5,0.0,2
9002,0,124,65.0,0,0,5,0.0,2
9003,0,124,65.0,0,0,5,0.0,2
9004,0,124,65.0,0,0,5,0.0,2
9005,0,124,65.0,0,0,5,0.0,2
9006,0,124,65.0,0,0,5,0.0,2
9007,0,124,65.0,0,0,5,0.0,2
9008,0,17,85.0,0,0,2,240.0,0
9009,0,138,68.0,0,0,2,240.0,0
9010,0,135,68.0,0,0,2,240.0,0
9011,0,135,68.0,0,0,2,240.0,0
9012,0,178,70.75,0,0,2,240.0,0
9013,0,114,88.0,2,0,2,242.0,0
9014,0,119,68.0,0,0,2,240.0,0
9015,0,167,49.57,0,0,2,240.0,0
9016,0,18,46.0,0,0,3,177.0,0
9017,0,39,60.0,1,0,2,240.0,0
9018,0,59,120.0,2,0,2,242.0,0
9019,0,203,48.0,0,0,2,240.0,0
9020,0,151,48.0,0,0,2,240.0,0
9021,0,89,46.0,0,0,3,171.0,0
9022,0,133,58.0,1,0,2,240.0,0
9023,0,133,58.0,1,0,2,240.0,0
9024,0,87,98.0,0,0,2,240.0,0
9025,0,76,58.0,0,0,2,240.0,0
9026,0,7,8.0,0,0,5,0.0,2
9027,0,35,60.0,0,0,2,240.0,0
9028,0,63,58.0,2,0,2,240.0,0
9029,0,29,75.0,1,0,2,240.0,0
9030,0,29,60.0,1,0,2,240.0,0
9031,0,28,51.0,0,0,2,240.0,0
9032,0,31,60.0,0,0,2,240.0,0
9033,0,40,105.0,0,0,2,240.0,0
9034,0,50,90.0,1,0,2,240.0,0
9035,0,180,48.0,1,0,2,240.0,0
9036,0,66,49.0,1,0,2,240.0,0
9037,0,66,58.0,1,0,2,240.0,0
9038,0,176,58.0,0,0,2,240.0,0
9039,0,65,68.0,0,0,2,240.0,0
9040,0,86,98.0,2,0,2,240.0,0
9041,0,71,106.2,2,0,0,250.0,0
9042,0,72,85.74,2,0,0,250.0,0
9043,0,71,61.2,0,0,0,250.0,0
9044,0,65,76.2,0,0,0,250.0,0
9045,0,43,63.0,1,0,0,250.0,0
